timestamp,id,shipname,shiptype,shiplength[m],shipbeam[m],lat,lon,yaw[deg],turningrate[deg/s],tugenable
2026-07-23T00:07:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.075397,129.126329,135.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.074338,129.127623,135.0,0.00,0
2026-07-23T00:08:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.073279,129.128916,135.0,0.00,0
2026-07-23T00:09:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.072220,129.130210,135.0,0.00,0
2026-07-23T00:09:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.071162,129.131503,135.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.070103,129.132797,135.0,0.00,0
2026-07-23T00:10:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.069044,129.134090,135.0,0.00,0
2026-07-23T00:11:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.067985,129.135384,135.0,0.00,0
2026-07-23T00:11:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.066927,129.136677,135.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.065868,129.137971,135.0,0.00,0
2026-07-23T00:12:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.064809,129.139264,135.0,0.00,0
2026-07-23T00:13:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.063750,129.140557,135.0,0.00,0
2026-07-23T00:13:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.062692,129.141851,135.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.061633,129.143144,135.0,0.00,0
2026-07-23T00:14:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.060574,129.144438,135.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.059515,129.145731,135.0,0.00,0
2026-07-23T00:15:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.058457,129.147025,135.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.057398,129.148318,135.0,0.00,0
2026-07-23T00:16:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.056339,129.149612,135.0,0.00,0
2026-07-23T00:17:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.055280,129.150905,135.0,0.00,0
2026-07-23T00:17:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.054222,129.152199,135.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.053163,129.153492,135.0,0.00,0
2026-07-23T00:18:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.052104,129.154786,135.0,0.00,0
2026-07-23T00:19:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.051045,129.156079,135.0,0.00,0
2026-07-23T00:19:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.049987,129.157373,135.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.048928,129.158666,135.0,0.00,0
2026-07-23T00:20:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.047869,129.159960,135.0,0.00,0
2026-07-23T00:21:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.046810,129.161253,135.0,0.00,0
2026-07-23T00:21:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.045752,129.162546,135.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.044693,129.163840,135.0,0.00,0
2026-07-23T00:22:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.043634,129.165133,135.0,0.00,0
2026-07-23T00:23:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.042575,129.166427,135.0,0.00,0
2026-07-23T00:23:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.041517,129.167720,135.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.040458,129.169014,135.0,0.00,0
2026-07-23T00:24:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.039399,129.170307,135.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.038340,129.171601,135.0,0.00,0
2026-07-23T00:25:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.037282,129.172894,135.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.036223,129.174188,135.0,0.00,0
2026-07-23T00:26:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.035164,129.175481,135.0,0.00,0
2026-07-23T00:27:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.034105,129.176775,135.0,0.00,0
2026-07-23T00:27:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.033047,129.178068,135.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.031988,129.179362,135.0,0.00,0
2026-07-23T00:28:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.030929,129.180655,135.0,0.00,0
2026-07-23T00:29:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.029870,129.181949,135.0,0.00,0
2026-07-23T00:29:30.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.028811,129.183242,135.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_1,NORTHSTAR,화물선,180,28,35.027753,129.184535,135.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085292,129.143110,225.0,0.00,0
2026-07-23T00:01:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084567,129.142270,225.0,0.00,0
2026-07-23T00:02:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084456,129.142498,225.0,0.00,0
2026-07-23T00:03:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084796,129.143925,225.0,0.00,0
2026-07-23T00:04:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085227,129.146138,225.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085417,129.148434,225.0,0.00,0
2026-07-23T00:06:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085393,129.150780,225.0,0.00,0
2026-07-23T00:07:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085190,129.153148,225.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084847,129.155518,225.0,0.00,0
2026-07-23T00:09:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084407,129.157877,225.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.083914,129.160216,225.0,0.00,0
2026-07-23T00:11:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.083414,129.162528,225.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082950,129.164811,225.0,0.00,0
2026-07-23T00:13:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082565,129.167056,225.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082298,129.169253,225.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082184,129.171389,225.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082253,129.173443,225.0,0.00,0
2026-07-23T00:17:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.082527,129.175390,225.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.083022,129.177200,225.0,0.00,0
2026-07-23T00:19:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.083745,129.178843,225.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.084695,129.180289,225.0,0.00,0
2026-07-23T00:21:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.085862,129.181509,225.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.087230,129.182485,225.0,0.00,0
2026-07-23T00:23:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.088779,129.183204,225.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.090485,129.183664,225.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.092324,129.183875,225.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.094273,129.183859,225.0,0.00,0
2026-07-23T00:27:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.096314,129.183645,225.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.098430,129.183275,225.0,0.00,0
2026-07-23T00:29:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.100608,129.182797,225.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_2,BLUEWAVE,어선,32,7,35.102838,129.182264,225.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.026472,129.071260,45.0,0.00,0
2026-07-23T00:01:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.027630,129.072719,45.0,0.00,0
2026-07-23T00:02:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.029400,129.075245,45.0,0.00,0
2026-07-23T00:03:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.031623,129.078971,45.0,0.00,0
2026-07-23T00:04:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.033936,129.083482,45.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.036008,129.088077,45.0,0.00,0
2026-07-23T00:06:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.037867,129.092721,45.0,0.00,0
2026-07-23T00:07:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.039546,129.097388,45.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.041085,129.102057,45.0,0.00,0
2026-07-23T00:09:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.042527,129.106715,45.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.043917,129.111353,45.0,0.00,0
2026-07-23T00:11:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.045299,129.115965,45.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.046717,129.120546,45.0,0.00,0
2026-07-23T00:13:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.048215,129.125090,45.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.049830,129.129587,45.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.051598,129.134022,45.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.053549,129.138375,45.0,0.00,0
2026-07-23T00:17:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.055705,129.142621,45.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.058082,129.146730,45.0,0.00,0
2026-07-23T00:19:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.060688,129.150672,45.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.063520,129.154417,45.0,0.00,0
2026-07-23T00:21:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.066569,129.157936,45.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.069819,129.161211,45.0,0.00,0
2026-07-23T00:23:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.073250,129.164229,45.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.076838,129.166989,45.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.080560,129.169500,45.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.084392,129.171783,45.0,0.00,0
2026-07-23T00:27:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.088315,129.173869,45.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.092313,129.175799,45.0,0.00,0
2026-07-23T00:29:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.096373,129.177621,45.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_3,SEAFALCON,컨테이너선,210,32,35.100485,129.179388,45.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_4,ANCHOR-7,벌크선,190,30,35.050422,129.161329,60.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.050000,129.112193,10.0,2.00,1
2026-07-23T00:00:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.050318,129.112262,10.0,2.00,1
2026-07-23T00:01:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.050637,129.112330,10.0,2.00,1
2026-07-23T00:01:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.050955,129.112399,10.0,2.00,1
2026-07-23T00:02:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.051274,129.112468,10.0,2.00,1
2026-07-23T00:02:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.051592,129.112536,10.0,2.00,1
2026-07-23T00:03:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.051911,129.112605,10.0,2.00,1
2026-07-23T00:03:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.052229,129.112673,10.0,2.00,1
2026-07-23T00:04:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.052548,129.112742,10.0,2.00,1
2026-07-23T00:04:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.052866,129.112811,10.0,2.00,1
2026-07-23T00:05:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.053185,129.112879,10.0,2.00,1
2026-07-23T00:05:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.053503,129.112948,10.0,2.00,1
2026-07-23T00:06:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.053822,129.113016,10.0,2.00,1
2026-07-23T00:06:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.054140,129.113085,10.0,2.00,1
2026-07-23T00:07:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.054459,129.113154,10.0,2.00,1
2026-07-23T00:07:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.054777,129.113222,10.0,2.00,1
2026-07-23T00:08:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.055096,129.113291,10.0,2.00,1
2026-07-23T00:08:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.055414,129.113359,10.0,2.00,1
2026-07-23T00:09:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.055733,129.113428,10.0,2.00,1
2026-07-23T00:09:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.056051,129.113497,10.0,2.00,1
2026-07-23T00:10:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.056370,129.113565,10.0,2.00,1
2026-07-23T00:10:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.056688,129.113634,10.0,2.00,1
2026-07-23T00:11:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.057007,129.113702,10.0,2.00,1
2026-07-23T00:11:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.057325,129.113771,10.0,2.00,1
2026-07-23T00:12:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.057643,129.113840,10.0,2.00,1
2026-07-23T00:12:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.057962,129.113908,10.0,2.00,1
2026-07-23T00:13:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.058280,129.113977,10.0,2.00,1
2026-07-23T00:13:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.058599,129.114045,10.0,2.00,1
2026-07-23T00:14:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.058917,129.114114,10.0,2.00,1
2026-07-23T00:14:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.059236,129.114183,10.0,2.00,1
2026-07-23T00:15:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.059554,129.114251,10.0,2.00,1
2026-07-23T00:15:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.059873,129.114320,10.0,2.00,1
2026-07-23T00:16:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.060191,129.114388,10.0,2.00,1
2026-07-23T00:16:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.060510,129.114457,10.0,2.00,1
2026-07-23T00:17:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.060828,129.114526,10.0,2.00,1
2026-07-23T00:17:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.061147,129.114594,10.0,2.00,1
2026-07-23T00:18:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.061465,129.114663,10.0,2.00,1
2026-07-23T00:18:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.061784,129.114731,10.0,2.00,1
2026-07-23T00:19:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.062102,129.114800,10.0,2.00,1
2026-07-23T00:19:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.062421,129.114869,10.0,2.00,1
2026-07-23T00:20:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.062739,129.114937,10.0,2.00,1
2026-07-23T00:20:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.063058,129.115006,10.0,2.00,1
2026-07-23T00:21:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.063376,129.115074,10.0,2.00,1
2026-07-23T00:21:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.063695,129.115143,10.0,2.00,1
2026-07-23T00:22:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.064013,129.115212,10.0,2.00,1
2026-07-23T00:22:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.064332,129.115280,10.0,2.00,1
2026-07-23T00:23:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.064650,129.115349,10.0,2.00,1
2026-07-23T00:23:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.064969,129.115417,10.0,2.00,1
2026-07-23T00:24:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.065287,129.115486,10.0,2.00,1
2026-07-23T00:24:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.065605,129.115554,10.0,2.00,1
2026-07-23T00:25:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.065924,129.115623,10.0,2.00,1
2026-07-23T00:25:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.066242,129.115692,10.0,2.00,1
2026-07-23T00:26:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.066561,129.115760,10.0,2.00,1
2026-07-23T00:26:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.066879,129.115829,10.0,2.00,1
2026-07-23T00:27:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.067198,129.115897,10.0,2.00,1
2026-07-23T00:27:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.067516,129.115966,10.0,2.00,1
2026-07-23T00:28:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.067835,129.116035,10.0,2.00,1
2026-07-23T00:28:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.068153,129.116103,10.0,2.00,1
2026-07-23T00:29:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.068472,129.116172,10.0,2.00,1
2026-07-23T00:29:30.000Z,traffic_5,TUGMASTER,예인선,24,8,35.068790,129.116240,10.0,2.00,1
2026-07-23T00:30:00.000Z,traffic_5,TUGMASTER,예인선,24,8,35.069109,129.116309,10.0,2.00,1
2026-07-23T00:00:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.044118,129.107185,45.0,0.00,0
2026-07-23T00:01:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.044413,129.107590,45.0,0.00,0
2026-07-23T00:02:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.045321,129.109063,45.0,0.00,0
2026-07-23T00:03:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.046681,129.111735,45.0,0.00,0
2026-07-23T00:04:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.048131,129.115193,45.0,0.00,0
2026-07-23T00:05:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.049341,129.118735,45.0,0.00,0
2026-07-23T00:06:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.050336,129.122326,45.0,0.00,0
2026-07-23T00:07:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.051153,129.125939,45.0,0.00,0
2026-07-23T00:08:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.051829,129.129554,45.0,0.00,0
2026-07-23T00:09:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.052409,129.133158,45.0,0.00,0
2026-07-23T00:10:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.052936,129.136742,45.0,0.00,0
2026-07-23T00:11:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.053455,129.140300,45.0,0.00,0
2026-07-23T00:12:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.054011,129.143828,45.0,0.00,0
2026-07-23T00:13:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.054645,129.147318,45.0,0.00,0
2026-07-23T00:14:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.055398,129.150762,45.0,0.00,0
2026-07-23T00:15:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.056303,129.154143,45.0,0.00,0
2026-07-23T00:16:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.057392,129.157442,45.0,0.00,0
2026-07-23T00:17:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.058685,129.160634,45.0,0.00,0
2026-07-23T00:18:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.060200,129.163690,45.0,0.00,0
2026-07-23T00:19:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.061943,129.166578,45.0,0.00,0
2026-07-23T00:20:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.063912,129.169269,45.0,0.00,0
2026-07-23T00:21:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.066098,129.171735,45.0,0.00,0
2026-07-23T00:22:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.068486,129.173956,45.0,0.00,0
2026-07-23T00:23:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.071054,129.175921,45.0,0.00,0
2026-07-23T00:24:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.073780,129.177627,45.0,0.00,0
2026-07-23T00:25:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.076638,129.179084,45.0,0.00,0
2026-07-23T00:26:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.079608,129.180313,45.0,0.00,0
2026-07-23T00:27:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.082668,129.181345,45.0,0.00,0
2026-07-23T00:28:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.085803,129.182221,45.0,0.00,0
2026-07-23T00:29:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.089001,129.182988,45.0,0.00,0
2026-07-23T00:30:00.000Z,traffic_6,PACIFIC DAWN,벌크선,175,27,35.092251,129.183702,45.0,0.00,0
2026-07-23T00:00:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.031051,129.200964,225.0,0.00,0
2026-07-23T00:00:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.032345,129.199383,225.0,0.00,0
2026-07-23T00:01:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.033639,129.197802,225.0,0.00,0
2026-07-23T00:02:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.034934,129.196221,225.0,0.00,0
2026-07-23T00:02:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.036228,129.194640,225.0,0.00,0
2026-07-23T00:03:20.000Z,traffic_7,GREENLINE,여객선,140,22,35.037522,129.193059,225.0,0.00,0
2026-07-23T00:04:00.000Z,traffic_7,GREENLINE,여객선,140,22,35.038816,129.191478,225.0,0.00,0
2026-07-23T00:04:40.000Z,traffic_7,GREENLINE,여객선,140,22,35.040110,129.189897,225.0,0.00,0
